smiles,Group,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
CC1=CN2C(=O)C(=CN=C2C(C)=C1)C1=NN=NN1,1,12.95256614,-3.070835892,12.95256614,0.32010086,0.670485592,242.242,232.162,242.0916089,90,0,0.268516719,-0.268043999,0.268516719,0.268043999,1.388888889,2.277777778,3,12.19187554,-0.245934342,5.43E-17,-2.435533374,0.04950355,-2.502535293,2.839060024,-0.947799758,2.367456496,1009.786963,21.17928009,18.59152986,8.591529863,12.76376144,9.566585325,4.619371729,3.252071991,3.252071991,2.142071991,2.142071991,1.397112184,1.397112184,-2.57,910405.7607,4.270187777,3.725838535,1.481080335,116.6982578,0,11.40872432,7.236246576,0,5.907179729,0,9.694446915,10.08411129,0,5.098681808,6.052071746,35.27676349,20.5765644,4.112275669,18.54320627,17.31590405,0,25.51706829,4.992404733,13.70378423,0,35.37469836,0,0,0,0,0,0,37.2598678,4.794537184,0,31.86501574,34.5426986,1.411842078,5.57310453,0,87.13,66.39438664,4.794537184,0,0,9.991616288,0,0,0,0,20.51785673,13.74866908,77.10485073,0,17.02953845,10.1261468,-2.460068972,-2.428544029,-0.977430556,-1.768528912,-6.125963522,0,0.181818182,18,1,7,0,2,2,0,1,1,5,1,7,3,0,0,0,3,0.645,63.9497,0,0,0,0,0,4,1,0,0,0,1,1,0,0,1,5,1,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OC1=C([N+]([O-])=O)C=CC=C1[N+]([O-])=O,1,10.5948904,-1.173425926,10.5948904,0.968333333,0.548520191,184.107,180.075,184.0120212,68,0,0.317549739,-0.497313525,0.497313525,0.317549739,1.153846154,1.615384615,1.923076923,15.998,-0.09132319,1.055028547,-2.109734331,1.081920491,-2.035304425,3.767819809,-0.749205866,3.846291023,478.6126067,13.32590893,9.935668643,5.935668643,7.823473623,4.789882775,2.881634484,1.915557311,1.915557311,1.157104335,1.157104335,0.63244422,0.63244422,-2.18,3980.626529,4.750658682,3.052359621,1.528683907,77.23814058,5.108808191,0,0,0,7.180711491,11.37477255,20.22863654,0,0,0,0,6.042418708,12.08483742,13.95889777,19.06770596,11.37477255,1.431199657,0,0,0,0,38.35589266,0,5.749511833,0,11.37477255,5.749511833,0,16.38662995,0,20.22863654,4.112275669,18.12725612,0,0,0,106.51,45.0981626,20.22863654,0,0,0,0,0,0,0,5.108808191,5.543475326,28.1491421,0,18.84987339,24.94885488,-2.346851852,-1.119444444,-2.981574074,0,0,0,0,13,1,7,0,0,0,1,0,1,5,1,7,3,0,0,0,1,1.2086,41.4156,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OC1=C([N+]([O-])=O)C=CC=C1[N+]([O-])=O,1,10.5948904,-1.173425926,10.5948904,0.968333333,0.548520191,184.107,180.075,184.0120212,68,0,0.317549739,-0.497313525,0.497313525,0.317549739,1.153846154,1.615384615,1.923076923,15.998,-0.09132319,1.055028547,-2.109734331,1.081920491,-2.035304425,3.767819809,-0.749205866,3.846291023,478.6126067,13.32590893,9.935668643,5.935668643,7.823473623,4.789882775,2.881634484,1.915557311,1.915557311,1.157104335,1.157104335,0.63244422,0.63244422,-2.18,3980.626529,4.750658682,3.052359621,1.528683907,77.23814058,5.108808191,0,0,0,7.180711491,11.37477255,20.22863654,0,0,0,0,6.042418708,12.08483742,13.95889777,19.06770596,11.37477255,1.431199657,0,0,0,0,38.35589266,0,5.749511833,0,11.37477255,5.749511833,0,16.38662995,0,20.22863654,4.112275669,18.12725612,0,0,0,106.51,45.0981626,20.22863654,0,0,0,0,0,0,0,5.108808191,5.543475326,28.1491421,0,18.84987339,24.94885488,-2.346851852,-1.119444444,-2.981574074,0,0,0,0,13,1,7,0,0,0,1,0,1,5,1,7,3,0,0,0,1,1.2086,41.4156,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OC1=C([N+]([O-])=O)C=CC=C1[N+]([O-])=O,1,10.5948904,-1.173425926,10.5948904,0.968333333,0.548520191,184.107,180.075,184.0120212,68,0,0.317549739,-0.497313525,0.497313525,0.317549739,1.153846154,1.615384615,1.923076923,15.998,-0.09132319,1.055028547,-2.109734331,1.081920491,-2.035304425,3.767819809,-0.749205866,3.846291023,478.6126067,13.32590893,9.935668643,5.935668643,7.823473623,4.789882775,2.881634484,1.915557311,1.915557311,1.157104335,1.157104335,0.63244422,0.63244422,-2.18,3980.626529,4.750658682,3.052359621,1.528683907,77.23814058,5.108808191,0,0,0,7.180711491,11.37477255,20.22863654,0,0,0,0,6.042418708,12.08483742,13.95889777,19.06770596,11.37477255,1.431199657,0,0,0,0,38.35589266,0,5.749511833,0,11.37477255,5.749511833,0,16.38662995,0,20.22863654,4.112275669,18.12725612,0,0,0,106.51,45.0981626,20.22863654,0,0,0,0,0,0,0,5.108808191,5.543475326,28.1491421,0,18.84987339,24.94885488,-2.346851852,-1.119444444,-2.981574074,0,0,0,0,13,1,7,0,0,0,1,0,1,5,1,7,3,0,0,0,1,1.2086,41.4156,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OC1=C([N+]([O-])=O)C=CC=C1[N+]([O-])=O,1,10.5948904,-1.173425926,10.5948904,0.968333333,0.548520191,184.107,180.075,184.0120212,68,0,0.317549739,-0.497313525,0.497313525,0.317549739,1.153846154,1.615384615,1.923076923,15.998,-0.09132319,1.055028547,-2.109734331,1.081920491,-2.035304425,3.767819809,-0.749205866,3.846291023,478.6126067,13.32590893,9.935668643,5.935668643,7.823473623,4.789882775,2.881634484,1.915557311,1.915557311,1.157104335,1.157104335,0.63244422,0.63244422,-2.18,3980.626529,4.750658682,3.052359621,1.528683907,77.23814058,5.108808191,0,0,0,7.180711491,11.37477255,20.22863654,0,0,0,0,6.042418708,12.08483742,13.95889777,19.06770596,11.37477255,1.431199657,0,0,0,0,38.35589266,0,5.749511833,0,11.37477255,5.749511833,0,16.38662995,0,20.22863654,4.112275669,18.12725612,0,0,0,106.51,45.0981626,20.22863654,0,0,0,0,0,0,0,5.108808191,5.543475326,28.1491421,0,18.84987339,24.94885488,-2.346851852,-1.119444444,-2.981574074,0,0,0,0,13,1,7,0,0,0,1,0,1,5,1,7,3,0,0,0,1,1.2086,41.4156,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OC1=C([N+]([O-])=O)C=CC=C1[N+]([O-])=O,1,10.5948904,-1.173425926,10.5948904,0.968333333,0.548520191,184.107,180.075,184.0120212,68,0,0.317549739,-0.497313525,0.497313525,0.317549739,1.153846154,1.615384615,1.923076923,15.998,-0.09132319,1.055028547,-2.109734331,1.081920491,-2.035304425,3.767819809,-0.749205866,3.846291023,478.6126067,13.32590893,9.935668643,5.935668643,7.823473623,4.789882775,2.881634484,1.915557311,1.915557311,1.157104335,1.157104335,0.63244422,0.63244422,-2.18,3980.626529,4.750658682,3.052359621,1.528683907,77.23814058,5.108808191,0,0,0,7.180711491,11.37477255,20.22863654,0,0,0,0,6.042418708,12.08483742,13.95889777,19.06770596,11.37477255,1.431199657,0,0,0,0,38.35589266,0,5.749511833,0,11.37477255,5.749511833,0,16.38662995,0,20.22863654,4.112275669,18.12725612,0,0,0,106.51,45.0981626,20.22863654,0,0,0,0,0,0,0,5.108808191,5.543475326,28.1491421,0,18.84987339,24.94885488,-2.346851852,-1.119444444,-2.981574074,0,0,0,0,13,1,7,0,0,0,1,0,1,5,1,7,3,0,0,0,1,1.2086,41.4156,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OC1=C([N+]([O-])=O)C=CC=C1[N+]([O-])=O,1,10.5948904,-1.173425926,10.5948904,0.968333333,0.548520191,184.107,180.075,184.0120212,68,0,0.317549739,-0.497313525,0.497313525,0.317549739,1.153846154,1.615384615,1.923076923,15.998,-0.09132319,1.055028547,-2.109734331,1.081920491,-2.035304425,3.767819809,-0.749205866,3.846291023,478.6126067,13.32590893,9.935668643,5.935668643,7.823473623,4.789882775,2.881634484,1.915557311,1.915557311,1.157104335,1.157104335,0.63244422,0.63244422,-2.18,3980.626529,4.750658682,3.052359621,1.528683907,77.23814058,5.108808191,0,0,0,7.180711491,11.37477255,20.22863654,0,0,0,0,6.042418708,12.08483742,13.95889777,19.06770596,11.37477255,1.431199657,0,0,0,0,38.35589266,0,5.749511833,0,11.37477255,5.749511833,0,16.38662995,0,20.22863654,4.112275669,18.12725612,0,0,0,106.51,45.0981626,20.22863654,0,0,0,0,0,0,0,5.108808191,5.543475326,28.1491421,0,18.84987339,24.94885488,-2.346851852,-1.119444444,-2.981574074,0,0,0,0,13,1,7,0,0,0,1,0,1,5,1,7,3,0,0,0,1,1.2086,41.4156,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OC1=C([N+]([O-])=O)C=CC=C1[N+]([O-])=O,1,10.5948904,-1.173425926,10.5948904,0.968333333,0.548520191,184.107,180.075,184.0120212,68,0,0.317549739,-0.497313525,0.497313525,0.317549739,1.153846154,1.615384615,1.923076923,15.998,-0.09132319,1.055028547,-2.109734331,1.081920491,-2.035304425,3.767819809,-0.749205866,3.846291023,478.6126067,13.32590893,9.935668643,5.935668643,7.823473623,4.789882775,2.881634484,1.915557311,1.915557311,1.157104335,1.157104335,0.63244422,0.63244422,-2.18,3980.626529,4.750658682,3.052359621,1.528683907,77.23814058,5.108808191,0,0,0,7.180711491,11.37477255,20.22863654,0,0,0,0,6.042418708,12.08483742,13.95889777,19.06770596,11.37477255,1.431199657,0,0,0,0,38.35589266,0,5.749511833,0,11.37477255,5.749511833,0,16.38662995,0,20.22863654,4.112275669,18.12725612,0,0,0,106.51,45.0981626,20.22863654,0,0,0,0,0,0,0,5.108808191,5.543475326,28.1491421,0,18.84987339,24.94885488,-2.346851852,-1.119444444,-2.981574074,0,0,0,0,13,1,7,0,0,0,1,0,1,5,1,7,3,0,0,0,1,1.2086,41.4156,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OC1=C([N+]([O-])=O)C=CC=C1[N+]([O-])=O,1,10.5948904,-1.173425926,10.5948904,0.968333333,0.548520191,184.107,180.075,184.0120212,68,0,0.317549739,-0.497313525,0.497313525,0.317549739,1.153846154,1.615384615,1.923076923,15.998,-0.09132319,1.055028547,-2.109734331,1.081920491,-2.035304425,3.767819809,-0.749205866,3.846291023,478.6126067,13.32590893,9.935668643,5.935668643,7.823473623,4.789882775,2.881634484,1.915557311,1.915557311,1.157104335,1.157104335,0.63244422,0.63244422,-2.18,3980.626529,4.750658682,3.052359621,1.528683907,77.23814058,5.108808191,0,0,0,7.180711491,11.37477255,20.22863654,0,0,0,0,6.042418708,12.08483742,13.95889777,19.06770596,11.37477255,1.431199657,0,0,0,0,38.35589266,0,5.749511833,0,11.37477255,5.749511833,0,16.38662995,0,20.22863654,4.112275669,18.12725612,0,0,0,106.51,45.0981626,20.22863654,0,0,0,0,0,0,0,5.108808191,5.543475326,28.1491421,0,18.84987339,24.94885488,-2.346851852,-1.119444444,-2.981574074,0,0,0,0,13,1,7,0,0,0,1,0,1,5,1,7,3,0,0,0,1,1.2086,41.4156,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OC1=C([N+]([O-])=O)C=CC=C1[N+]([O-])=O,1,10.5948904,-1.173425926,10.5948904,0.968333333,0.548520191,184.107,180.075,184.0120212,68,0,0.317549739,-0.497313525,0.497313525,0.317549739,1.153846154,1.615384615,1.923076923,15.998,-0.09132319,1.055028547,-2.109734331,1.081920491,-2.035304425,3.767819809,-0.749205866,3.846291023,478.6126067,13.32590893,9.935668643,5.935668643,7.823473623,4.789882775,2.881634484,1.915557311,1.915557311,1.157104335,1.157104335,0.63244422,0.63244422,-2.18,3980.626529,4.750658682,3.052359621,1.528683907,77.23814058,5.108808191,0,0,0,7.180711491,11.37477255,20.22863654,0,0,0,0,6.042418708,12.08483742,13.95889777,19.06770596,11.37477255,1.431199657,0,0,0,0,38.35589266,0,5.749511833,0,11.37477255,5.749511833,0,16.38662995,0,20.22863654,4.112275669,18.12725612,0,0,0,106.51,45.0981626,20.22863654,0,0,0,0,0,0,0,5.108808191,5.543475326,28.1491421,0,18.84987339,24.94885488,-2.346851852,-1.119444444,-2.981574074,0,0,0,0,13,1,7,0,0,0,1,0,1,5,1,7,3,0,0,0,1,1.2086,41.4156,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OC1=C([N+]([O-])=O)C=CC=C1[N+]([O-])=O,1,10.5948904,-1.173425926,10.5948904,0.968333333,0.548520191,184.107,180.075,184.0120212,68,0,0.317549739,-0.497313525,0.497313525,0.317549739,1.153846154,1.615384615,1.923076923,15.998,-0.09132319,1.055028547,-2.109734331,1.081920491,-2.035304425,3.767819809,-0.749205866,3.846291023,478.6126067,13.32590893,9.935668643,5.935668643,7.823473623,4.789882775,2.881634484,1.915557311,1.915557311,1.157104335,1.157104335,0.63244422,0.63244422,-2.18,3980.626529,4.750658682,3.052359621,1.528683907,77.23814058,5.108808191,0,0,0,7.180711491,11.37477255,20.22863654,0,0,0,0,6.042418708,12.08483742,13.95889777,19.06770596,11.37477255,1.431199657,0,0,0,0,38.35589266,0,5.749511833,0,11.37477255,5.749511833,0,16.38662995,0,20.22863654,4.112275669,18.12725612,0,0,0,106.51,45.0981626,20.22863654,0,0,0,0,0,0,0,5.108808191,5.543475326,28.1491421,0,18.84987339,24.94885488,-2.346851852,-1.119444444,-2.981574074,0,0,0,0,13,1,7,0,0,0,1,0,1,5,1,7,3,0,0,0,1,1.2086,41.4156,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCC1=CC=C2N=CC(=C(O)C2=C1)[N+]([O-])=O,1,11.12243666,-3.310091687,11.12243666,0.58060941,0.619861877,218.212,208.132,218.0691422,82,0,0.328974766,-0.50157874,0.50157874,0.328974766,1.5625,2.4375,3.125,11.76530177,-0.247492004,7.34E-17,-2.422452736,0.083592973,-2.338162411,2.855761529,-1.052594745,3.147194894,927.29361,20.18771625,17.61917206,7.619172062,11.76796174,8.898341201,3.99009291,2.757054324,2.757054324,1.816024437,1.816024437,1.112070955,1.112070955,-2.17,237634.1541,3.692513177,3.767807222,1.559319648,105.6461846,5.108808191,6.172895211,0,5.749511833,1.431199657,5.687386275,10.11431827,4.983978521,0,0,12.89431082,24.02121381,12.240017,15.92304599,22.36894625,16.59031121,1.431199657,4.983978521,0,13.22481702,0,39.97792109,0,5.749511833,0,5.687386275,5.749511833,0,16.44729742,6.372924901,10.11431827,24.75217061,24.30015133,0,10.90292493,0,76.26,70.35155393,10.11431827,0,0,0,0,0,0,0,10.09278671,13.76802666,75.87701924,0,13.50275565,14.58474746,-2.69111489,-0.952692744,-2.790642007,-4.219981025,-3.310091687,0,0.181818182,16,1,5,0,0,0,1,1,2,4,1,5,4,0,0,0,2,2.411,59.4402,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CCC1=CC=C2N=CC(=C(O)C2=C1)[N+]([O-])=O,1,11.12243666,-3.310091687,11.12243666,0.58060941,0.619861877,218.212,208.132,218.0691422,82,0,0.328974766,-0.50157874,0.50157874,0.328974766,1.5625,2.4375,3.125,11.76530177,-0.247492004,7.34E-17,-2.422452736,0.083592973,-2.338162411,2.855761529,-1.052594745,3.147194894,927.29361,20.18771625,17.61917206,7.619172062,11.76796174,8.898341201,3.99009291,2.757054324,2.757054324,1.816024437,1.816024437,1.112070955,1.112070955,-2.17,237634.1541,3.692513177,3.767807222,1.559319648,105.6461846,5.108808191,6.172895211,0,5.749511833,1.431199657,5.687386275,10.11431827,4.983978521,0,0,12.89431082,24.02121381,12.240017,15.92304599,22.36894625,16.59031121,1.431199657,4.983978521,0,13.22481702,0,39.97792109,0,5.749511833,0,5.687386275,5.749511833,0,16.44729742,6.372924901,10.11431827,24.75217061,24.30015133,0,10.90292493,0,76.26,70.35155393,10.11431827,0,0,0,0,0,0,0,10.09278671,13.76802666,75.87701924,0,13.50275565,14.58474746,-2.69111489,-0.952692744,-2.790642007,-4.219981025,-3.310091687,0,0.181818182,16,1,5,0,0,0,1,1,2,4,1,5,4,0,0,0,2,2.411,59.4402,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CCC1=CC=C2N=CC(=C(O)C2=C1)[N+]([O-])=O,1,11.12243666,-3.310091687,11.12243666,0.58060941,0.619861877,218.212,208.132,218.0691422,82,0,0.328974766,-0.50157874,0.50157874,0.328974766,1.5625,2.4375,3.125,11.76530177,-0.247492004,7.34E-17,-2.422452736,0.083592973,-2.338162411,2.855761529,-1.052594745,3.147194894,927.29361,20.18771625,17.61917206,7.619172062,11.76796174,8.898341201,3.99009291,2.757054324,2.757054324,1.816024437,1.816024437,1.112070955,1.112070955,-2.17,237634.1541,3.692513177,3.767807222,1.559319648,105.6461846,5.108808191,6.172895211,0,5.749511833,1.431199657,5.687386275,10.11431827,4.983978521,0,0,12.89431082,24.02121381,12.240017,15.92304599,22.36894625,16.59031121,1.431199657,4.983978521,0,13.22481702,0,39.97792109,0,5.749511833,0,5.687386275,5.749511833,0,16.44729742,6.372924901,10.11431827,24.75217061,24.30015133,0,10.90292493,0,76.26,70.35155393,10.11431827,0,0,0,0,0,0,0,10.09278671,13.76802666,75.87701924,0,13.50275565,14.58474746,-2.69111489,-0.952692744,-2.790642007,-4.219981025,-3.310091687,0,0.181818182,16,1,5,0,0,0,1,1,2,4,1,5,4,0,0,0,2,2.411,59.4402,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CCC1=CC=C2N=CC(=C(O)C2=C1)[N+]([O-])=O,1,11.12243666,-3.310091687,11.12243666,0.58060941,0.619861877,218.212,208.132,218.0691422,82,0,0.328974766,-0.50157874,0.50157874,0.328974766,1.5625,2.4375,3.125,11.76530177,-0.247492004,7.34E-17,-2.422452736,0.083592973,-2.338162411,2.855761529,-1.052594745,3.147194894,927.29361,20.18771625,17.61917206,7.619172062,11.76796174,8.898341201,3.99009291,2.757054324,2.757054324,1.816024437,1.816024437,1.112070955,1.112070955,-2.17,237634.1541,3.692513177,3.767807222,1.559319648,105.6461846,5.108808191,6.172895211,0,5.749511833,1.431199657,5.687386275,10.11431827,4.983978521,0,0,12.89431082,24.02121381,12.240017,15.92304599,22.36894625,16.59031121,1.431199657,4.983978521,0,13.22481702,0,39.97792109,0,5.749511833,0,5.687386275,5.749511833,0,16.44729742,6.372924901,10.11431827,24.75217061,24.30015133,0,10.90292493,0,76.26,70.35155393,10.11431827,0,0,0,0,0,0,0,10.09278671,13.76802666,75.87701924,0,13.50275565,14.58474746,-2.69111489,-0.952692744,-2.790642007,-4.219981025,-3.310091687,0,0.181818182,16,1,5,0,0,0,1,1,2,4,1,5,4,0,0,0,2,2.411,59.4402,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
