smiles,Td,min_bde_pred
COCC1(CCN(CCC2=CC=CC=C2)CC1)N(OCC1=CC=CC=C1)C(C)=O,453.65,26.770372
CCOC1=CC=CN2C(C)=C(N=C12)C1=CC2=C(OC(C)C(=O)N2)C=C1,453.65,13.609428
CC(C)(C)OC(=O)NCC1=C(C=CC=CC(O)=O)C=CC=C1,453.65,20.579136
CCN(C)C1=NC=CC=C1C1(O)CCN(CC23CC(C4=CC=CC=C24)C2=C3C=CC=C2)CC1,453.65,23.601212
CN1[C@H]2CC[C@]1(O)C=CC2,453.65,69.82059
CC(=O)C1=C(O)C(=C(C)NC2=C(O)C=CC=C2)C(=O)OC1=O,454.15,20.01852
CON=C(C(O)=O)C1=NC(NC=O)=NC=C1,454.15,26.393261
CC(O)OC1=CC=CC=C1,454.15,27.31289
CCON=C(C(O)=O)C1=NC=CC(N)=N1,454.15,41.45054
NC1=NC2=NC=C(CN3CCC4=CC(=CC=C34)C(=O)N[C@@H](CCCNC(=O)C3=CC=CC=C3)C(O)=O)N=C2C(N)=N1,454.15,12.058757
COC1=CC=C2[C@H](CNCC2=C1OC)C1=CC(OC)=C(OC)C=C1,454.15,10.983095
CC(=O)NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)C=C1,454.15,36.707314
CCCN1CN(CC(O)=O)C(=O)C11CCN(CC1)C(=O)OC(C)(C)C,454.15,69.556915
COC1=C(O)C=C(C=C1)C(C1=C(O)C=C(OC1=O)C=CC1=CC(O)=C(O)C=C1)C1=C(O)C=C(OC1=O)C=CC1=CC(O)=C(O)C=C1,454.15,3.1225166
CCCNC(=O)NC1=CC=C2NC=C(C3CCN(C)CC3)C2=N1,454.15,37.908997
OC1CCCC2=CC=C(NC3=NCCN3)C=C12,454.15,12.504009
CCN(CC)CC1=CC=C2C=C(CNNC(=O)C3=CC=C(C=C3)C(O)=O)C=CC2=C1,454.15,3.1970274
OC1(CC=C2CCCCC2=C1)NC1=NCCN1,454.15,63.40661
COC1=C(OC)C=C(C=C1)N1CCN(CC(O)COC2=C(C)C=C(O)C3=CC=CC=C23)CC1,454.15,4.539614
NCCN(CC1=CC=CC=C1)CC1=CC=CC=C1,454.65,28.947983
CN1C=C(C(=O)CCN2CCCC2)C2=CC=CC=C12,454.65,28.121265
COC(=O)NC(=N)C1=CC=C(C=C1)N1N=C(C)N(C1=O)C1=CC=C(CCC(=O)OC(C)C)C=C1,454.65,19.408588
CCCOC1=CC=C2C(C(N)C(C2=C1)C1=C(OCC(O)=O)C=C(OC)C=C1)C1=CC2=C(OCO2)C=C1,454.65,9.044086
COC1=C(OC)C=C(C=C1)C1=NC(=O)C(CN(CC(O)=O)C2CC=C(O)C=C2)C=C1,455.15,14.434869
NC1=C2N=CN([C@@H]3O[C@@H]([C@@H](NC(=O)C=CC4=CC=CC=C4)[C@H]3O)C(O)=O)C2=NC=N1,455.15,27.912025
O=C(CC1=CC=CC=C1)N[C@H]1CNC1=O,455.15,28.65275
CC1=C(N=C(N1)C1=CC=CN=C1)C(O)CN1CCN(CC1)C1=CC=CC=C1,455.15,17.171707
CC(=NOC1=CC=C(OCC2=NC3=CC=CC=C3C=C2)C=C1)C(=O)OC1=CC=C(OCC2=NC3=CC=CC=C3C=C2)C=C1,455.15,14.873255
CCN(CC)CCOC1=CC=CC2=C1C(=O)C1=CC=CC(OCCN(CC)CC)=C21,455.15,31.751307
CCC(CC)N(O)C(=O)NC1=CC=C(OC2=CC=C(NC(=O)N(O)C(CC)CC)C=C2)C=C1,455.15,19.073532
COCC1=CN2C(C)=C(C)N=C2C2=C1[C@H](OC)[C@H](O)[C@H](N2)C1=CC=CC=C1,455.15,20.879341
COC(=O)N1N=C(O)C=C1C,455.15,72.55189
COC1=CC=C(CN2CCC(O)C(C2)N2CCC(CC2)C(=O)C2=CC=C(OC)C=C2)C=C1,455.15,10.673366
CCC1=NC2=CC(CC3=CC=C(C=C3)C(=O)NO)=CC=C2C(=O)N1CCC1=CC=CC=C1,455.15,8.84869
CC(C)C[C@@H](OC(=O)C1=CC=CO1)C(O)=O,455.65,53.33783
OC1N(CCN2CCC(=CC2)C2=CC=CC=C2)C(=O)C2=CC=CC3=CC=CC1=C23,455.65,11.989459
OC(=O)COC1=CNC=NC1=O,455.65,27.521976
COC1=CC=C(C[C@H](NC(=O)OC(C)(C)C)C(=O)N[C@H]2[C@@H](O)[C@@H](O[C@@H]2C(O)=O)N2C=NC3=C(N)N=CN=C23)C=C1,455.65,21.33495
COCCN1C2=C(C=CC=C2)C(=NC(NC(=O)C2=CC3=CC=CC=C3N2)C1=O)C1=CC=CC=C1,455.65,16.007092
CCCN1C2=CC=CC=C2C2=C1C1=C(C3=C(C=CC=C3)N1CCC)C1=C2CNC1=O,455.65,28.598438
CC1=CC(O)=CC(C)=C1CC(C)(C)NCC(O)C1=CC=C(O)C(O)=C1C,455.65,11.476517
NC(CCOC1=CC=C(C=C1)N(C1CN(C(C(O)=O)C2=CC=C(OC(=O)C3=CC=CC=C3)C=C2)C1=O)C(=O)C=O)C(O)=O,455.95,18.360268
NC(=O)N(O)CC#CC1=CC(=CC=C1)C1=N[C@@H](CO1)C1=CC=CC=C1,455.95,20.744879
CC(C)NC(=O)C(O)[C@H]1O[C@H]([C@H](O[N+]([O-])=O)[C@@H]1O[N+]([O-])=O)N1C=NC2=C1N=CN=C2N,456.15,67.778625
CN1N=C(C)C(NC2=C(N)C=CC=C2)=C1C(N)=O,456.15,20.520855
OC(=O)C1=C(N=C2C=COC2=C1)C(O)=O,456.15,9.341173
COC(=O)CC1=CC2=C(OCO2)C=C1CC1=NCCC2=CC(OC)=CC=C12,456.15,14.327009
OC(=O)CC1CCCC2=C1N(CC1=CC=CC=C1)C1=CC=C(OCC3=NC4=CC=CC=C4C=C3)C=C21,456.15,14.873255
CC1=CC(C)=C(C(C(O)=O)C(O)=O)C(C)=C1,456.15,17.194103
NC(=O)OCCN1CCN2C(C1)C1=C(CC3=C2C=CC=C3)C=CC=C1,456.15,13.678248
CN1N=CC=C1NC1=C(N)C=C(N)C=C1,456.15,15.140627
COC1=C2CC(=O)CCC2=CC=C1,456.15,14.195671
CCOCCN1C2=C(C=CC=C2)N=C1N1CCCN(CCC2(CCN(C2)C(=O)C2=C(OC)C=CC(=C2)C2C=NN=N2)C2=CC=CC=C2)CC1,456.15,5.39055
O=C([C@@H]1CCC(=O)N1)C1=CC=C(C=C1)C1=CC=CC=C1,456.15,14.541515
CCOC(=O)C(CC1=NC=CC=C1)(C(=O)OCC)C1=CC=C(N)C=C1,456.15,22.330173
COC1=C(OC)C=C2C(=O)C(C)=CC(=O)C2=C1,456.15,8.609039
O=[N+](OCC1=NC(C2=NOC(CO[N+]([O-])=O)=N2)=NO1)[O-],456.53,71.63493
CCCC1=CC2=C(OC(=CC2=O)C(O)=O)C(CCC)=C1,456.65,8.201635
CCN1CC(=O)NC1=NC(=O)NC1=CC=CC=C1,456.65,27.740627
CC(C)N[C@@H]1CCC2=C(CO)C(O)=CC=C2[C@H]1O,456.65,13.585923
CC(N1C=CC2=CC=CC=C2C1=O)C(N)=NO,456.65,8.434336
OCC1=CC=CC2=C1OC1=C(CO)C=CC=C1N2,456.65,14.963908
CN1CC(=O)NC1=NC(=O)NC1=CC=CC(C)=C1,457.15,27.285536
COC(=O)N1C(C)=NC2=NC3=CC=CC=C3N=C12,457.15,16.162464
OCC1=CC=C(OCCOC2=CC=C(CO)C=C2)C=C1,457.15,20.792904
CC(=O)NC1=CC=C(C=C1)C#CC(O)=O,457.15,21.74279
O=C(NC(=O)C1=CC=CC=C1)N1C(=O)C(C(=O)C2=CC=CO2)C2=CC=CC=C12,457.15,20.71636
CCCNC(=O)C(=NO)C(=NO)C1=CC=CN=C1,457.15,21.919924
O=C1NC(=O)C(CC2=CC3=CC=C(OCC4=CC=CC=C4)C=C3N=C2)O1,457.15,7.480728
C(OC1=CC=CC=C1)C1=CCN(CC2=NC3=C(N2)C=CC=C3)CC1,457.15,24.627777
CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)[C@H](C[C@]4(C)[C@H]3CC[C@]12C)C#C,457.15,63.524277
CCCOC1=C(C=CC=C1)C1=NC2=C(C=C3N(CCC4=CC=CC=C4)C=NC3=C2)C(=O)N1,457.15,6.491816
CC1CC(C)C2=N[C@@H]3CC3(NC3=NCCN3)C=C2C1,457.15,68.77417
COC1=CC=C2N=C3C=CC=C(C(=O)NCCCN(C)CCCNC(=O)C4=CC=CC5=NC6=CC=C(OC)C=C6N=C45)C3=NC2=C1,457.15,7.69482
COC1=C(OC)C(OC)=C2NC(=CC2=C1)C(=O)NC1=C(CCOC(C)=O)C2=CC=CC=C2C(N)=C1,457.15,-0.31678855
CC(C)NC(CC1=CNC=N1)C(O)=O,457.15,64.71221
COC1=CC=C(C=C1)C(O)C1=CC2=CC=NC=C2N1,457.15,21.327953
CC(C)NC(CC1=CNC=N1)C(=O)NC(CC1=CC=C(OCC2=CC=CC=C2)C=C1)C(=O)NC(C)(C)C,457.15,21.267044
O=CC(C#N)C1=NC=NC=C1,457.35,31.887829
CC(C)NCC(O)C1=CC(NC=O)=C(O)C=C1,457.65,12.779106
C[C@H](N[C@@H](CC1=CC=CC=C1)C(O)=O)C(=O)N1[C@@H](CN(CC2=CC=CC=C2)C1=O)C(O)=O,457.65,27.848839
OC1=NC2=CC=CC=C2C=C1,457.65,15.001289
CC1=C(COC2=CC=C(CO\N=C(/C(O)=O)C3=CC=C(OC4=CC=CC=C4)C=C3)C=C2)N=C(O1)C1=CC=CC=C1,457.65,19.350811
NC1=CC(OC2=CC=CC=C2)=C(C=C1)C1=NC2=CC=C(C=C2N=C1C1=C(OC2=CC=CC=C2)C=C(N)C=C1)C(O)=O,457.65,3.8552065
CCOC(=O)NNC1=NC2=C(C=CC=C2)N=C1,458.15,15.235742
ONC(=O)CC(=O)NC1=CC=CC2=CC=CC=C12,458.15,15.418093
COC1C2=C(COC3=C1C=C(C=C3)C(O)=O)C=CC=C2,458.15,13.93869
NCC(O)C1=CC=C(O)C(CO)=N1,458.15,22.53445
CC(=O)OC1=C(OC(C)=O)C=C2C=NC=CC2=C1,458.15,-3.1114173
CC1CC2=C(C=C3OCOC3=C2)C(=NN1C(C)=O)C1=CC=C(NC(=O)NC2=CC=CC=C2)C=C1,458.15,15.142254
CCO[C@H]1[C@H](O)[C@H](NC2=C1C(COC)=CN1C(C)=C(C)N=C21)C1=CC=CC=C1,458.15,20.580317
CC1=C(C=CC(=C1)N=NC1=NC2=CC=CC=C2C=C1)C1=CC=C(O1)C1=C(C)C=C(C=C1)N=NC1=NC2=CC=CC=C2C=C1,458.15,15.07773
CCOC(=O)\C=C\C1=CC2=C(C=C1)N(C=N2)C1=CC(=CC=C1)N1CCN(C)CC1,458.15,15.21117
ONC(=N)C1=CC=C(C=C1)C1=CC2=C(O1)C=CC(=C2)C(=N)NO,458.15,17.064156
NCC1=NC=C(C2=COC=C2)C(O)=C1,458.15,14.427462
CC(=O)C1=CC=C(C=C1)C1=CC=C2NC3=C4NC=CC4=CC=C3C2=C1,458.15,17.435343
OC(=O)C1=CC2=CC=CC(C=C)=C2N1,458.15,32.431015
CCCCCCC(=O)C1=NC(=NN1)C(N)=O,458.65,62.880245
CC(=O)C1=NC=CC=C1,458.65,25.824604
COC1=CC2=CC=C(NC(N)=N)C=C2C(=O)O1,458.65,-3.2434833
CC1(C)CCCC2=C1N=CC(NC1=NCCN1)=C2,458.65,30.8715
CC1=C(COC2=CC=C(CO\N=C(/C(O)=O)C3=CC(=CC=C3)C(=O)C3=CC=CC=C3)C=C2)N=C(O1)C1=CC=CC=C1,458.65,13.952854
CC(C)CC(O)C1=CC2=CC=NC=C2N1,458.65,55.414913
CCCCC1=NC(N)=NC(=C1)C1=CNC2=CN=CC=C12,458.65,43.553497
OC(=O)CC1=CC(=O)N(C2=CC=CC=C2)C2=CC=CC=C12,458.95,7.315754
CCCOC1=C(C=C(C)C=C1)C1=NC(N)=C(N)C(=O)N1,459.15,7.2183685
CO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@]1(O)NC(=O)N(C)N=O,459.15,63.530052
CC1=C(C=O)N=CN1C(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,459.15,29.528234
COC1=CC(=NC(C)=N1)C(O)=O,459.15,28.186432
CC1CCCC2=CC=C(NC3=NCCN3)C=C12,459.15,11.097233
CC(=O)C1=CN=C(NC(=O)OCC2=CC=CC=C2)C=C1,459.15,13.388975
CC(C)(C)NC(=O)C1=C(N)NC=N1,459.15,72.43178
O=C1C(CCC2=C1N=C(C=C2C1=CC=CC=C1)C1=CC=CC=C1)=CC1=CC=CC=C1,459.15,24.85451
CC(C)(C)OC(=O)NN=CC1=CC2=CC=CC=C2C=C1,459.25,16.19667
COC1=CC=C2C(CCC3=C2OC=C(C=O)C3=O)=C1,459.65,11.88282
OC(=O)CNC1=CC(O)=C(O)C=C1,459.65,11.437473
CC1=CC=CC(=C1)N1C=CC2=NC=C(C(O)=O)C(=O)N12,459.65,14.498425
CC(=O)C1=CC(CCC2=CC=CC=C2)=CC=C1,459.65,19.252544
OC(=O)C1=NC(CCCC2=CC=C(O)C=C2)=CN1,459.65,22.81372
CN1CCN(CC1)C1=CC=C(N\C=C2/C(=O)NCC3=CC=CC=C23)C=C1,459.65,12.264021
CCOC(=O)NNC1=NC(C)C(=NN1)C1=CC=CC=C1,459.95,25.74469
COC1=CC(C(=O)CC2CCCCN2)=C(OC)C=C1,460.15,7.1009207
CCCC(=O)C1=NC(=NN1)C(N)=O,460.15,61.76905
CCC1=C(C)N2C=C(CO)N=C2N=C1OC,460.15,35.763924
ONC(=O)C1=CC=C(C=C1)C1=CC=CC=C1,460.15,15.048365
CC(CN1C2=C(C=CC=C2)C(=NC(NC(=O)C2=CC3=CC=CC=C3N2)C1=O)C1=CC=CC=C1)=NN,460.15,15.8021145
CC(CN1C2=C(C=CC=C2)C(=NC(NC(=O)C2=CC3=CC=CC=C3N2)C1=O)C1=CC=CC=C1)=NO,460.15,15.788234
CC1=C(N=CN1)C(O)C1CCC2=CC3=CC=CC=C3N2C1=O,460.15,27.939213
CCCCC1=NC(CO)=C(N1CC1=CC=C(C=C1)C1=C(C=CC=C1)C(=O)OC(C)(C)C)C(O)=O,460.15,12.489098
CC1(C)CCC2=C(C1)C=C(NC1=NCCN1)C=N2,460.15,26.953974
CC(C)C[C@H](NC(=O)[C@@H](CC(=O)OCC1=CC=CC=C1)C1=CN(C=C1)C1=CC=C(C=C1)C1=CC=C(C=C1)C#N)C1=NC=CN1,460.15,20.350216
CN(CC#CC1=CC=C2N=CN=C(NC3=CC=C4NC=CC4=C3)C2=C1)CC1=CC=CC=C1,460.15,7.1335597
CC1=CC=C(NCCCN2CCC(CC3=CC=CC=C3)CC2)C=C1,460.15,22.934448
C[C@]12CC[C@H]3[C@@H](CC=C4CCCC[C@]34C)[C@@H]1CC=C2,460.15,64.675644
COC(=O)OCC1=CN=C(C)C(O)=C1,460.65,30.567566
OC(=O)C1(CC[N+]([O-])(CCC(C#N)(C2=CC=CC=C2)C2=CC=CC=C2)CC1)C1=CC=CC=C1,460.65,26.884281
OC(=O)C1CC(=NN1)C1=CC=CO1,460.65,61.87487
CC(C)[C@H](NC1=CC=CC2=C1CC1=CC=CC=C1O2)C(O)=O,460.65,15.042044
OC(=O)C1=CN=C2C=CN(N2C1=O)C1=CC=CC=C1,460.65,14.487844
CCOC(=O)N1CCN(CC1)C1=CC(=O)C2=C(N=CC=N2)C1=O,460.65,29.69376
COC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC=C1)C1=NC(CN2CCCCC2)=NO1,460.65,25.45323
CC(C)C[C@H](N(C)C1CCOCC1)C(O)=O,460.65,52.989952
CC(C)N(CCC(C1=CC=CC=C1)C1=C(O)C=CC(CO)=C1)C(C)C,460.65,11.457188
CC(C)C[C@@H](OC(=O)C1=CNC2=CC=CC=C12)C(O)=O,461.15,27.449596
CCC1=CC=C(N1)C(N)C(O)=O,461.15,61.982204
CNC(=O)ON=C(C#N)C1=NCCN1C,461.15,68.127884
CN1CC(C2=CC=CC=C2)C2=CC=C3C(=O)C(=O)NC3=C2C1,461.15,19.425507
COC1=C(O)C=CC(\C=C\C(CCC2=CC=C(O2)C(O)=O)=NO)=C1,461.15,14.914159
CC1=CC=CC2=C1C(=O)C=C(O)C(=O)N2,461.15,13.585149
COC1=CC=C(C=C1)C(O)CN1CCC(=CC1)C1=NNC(=O)CC1,461.15,21.34784
COC1=CC=C(C=C1)C(=O)C1CCN(CC1)C1CCN(CC2=CC=NC=C2)CC1O,461.15,10.673359
COC1=CC=C(C=C1)C(=O)C1CCN(CC1)C1CCN(CC1O)C(=O)C1=CC=CC=C1,461.15,10.673359
COC1=CC(OC)=NC(=N1)C(C#N)C(=O)OC(C)(C)C,461.15,43.618477
CC1=CC=C2N=CC(CO)=C(O)C2=C1,461.65,9.659428
CCOC(=O)CCNC(=O)N[C@H]1CCN(C1=O)C1=CC=C(C=NNOC(C)=O)C=C1,461.65,18.978338
O=C1NCC2=CC=CC=C2C1=CNC1=CC=C(CN2CCCCC2)C=C1,461.65,19.334055
CN(C)C=C(C=O)C1=CNC2=CC=CC=C12,462.15,27.460861
OC(=O)C(NC(=O)OCC1=CC=CC=C1)C1=CC=C(O)C=C1,462.15,24.09623
OCCN1N=C(C2=CC=CC=C2)C(C2=CC=CC=C2)=C(C1=O)C1=CC=CC=C1,462.15,18.413612
COC(=O)C1=NC(=CC(O)=C1)C1=CC=C(N)C=C1,462.15,19.735327
NC[C@H]1O[C@H]([C@H](O)CO)[C@H](O)[C@@H]1O,462.15,66.61822
OC1(CCN(CC23CC(C4=CC=CC=C24)C2=C3C=CC=C2)CC1)C1=CC=CN=C1,462.15,26.653639
COC(=O)NC1=C(CNC2=CC=CN3C(C=O)=C(C)N=C23)C(C)=CC=C1,462.15,18.254227
ON(CC1=CC=CC=C1)C(=O)NC1=CC=C(CC2=CC=C(NC(=O)N(O)CC3=CC=CC=C3)C=C2)C=C1,462.15,23.503025
N(C1=CC=C2NC=CC2=C1)C1=NC=NC2=CC=C(C=C12)C#CC1=NC=CC=C1,462.15,7.163975
CC(C)(C)OC(=O)NC1=C(NC(=O)CC(=O)C2=CC(=NC=C2)C#N)C=C(C=C1)C#CC1=CC=CC=C1,462.15,15.157584
CCC(OC1=CC(CN2C(=O)N=C(C3=CC=C(C=C3)C(C)C)C3=CC(OCC#C)=CC=C23)=CC=C1)C(O)=O,462.15,2.739078
CN(C)C=C1C(=O)NCC2=CC=CC=C12,462.15,19.341942
COC1=CC=C2CCC(CC2=C1)N(C)CCCN1CCC2=C(CC1=O)C=C(OC)C(OC)=C2,462.65,7.4490867
CC(C)(C)OC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC1=CN=CN1COCC1=CC=CC=C1)C(O)=O,462.65,27.26514
CCN(CC)CCOC1=CC=CC2=C1C1=C(OC)C=CC=C1C2=O,462.65,31.763805
OC1=C(O)C(OC1=O)(C1=CC=CC=C1)C1=CC=C(C=C1)C1=CC=CC=C1,462.65,23.77398
CN(C)C1=CC(=NC(=N1)N1CCN(CC2=CC=C(CNC(C)=O)C=C2)CC1)N(C)C,462.65,23.279291
O=C1OC(C2CNCCN12)(C1=CC=CC=C1)C1=CC=CC=C1,462.65,26.925243
CNCCC=C1C2=CC(=CN2CCC2=C1C=CC=C2)C#N,463.15,19.034243
COC1=C(OC)C=C(C=C1)C(O)[C@H](N)C(O)=O,463.15,14.568327
CCC1C=CC2=C(C(=O)C3=C(O)C4=C(C(CC(O)C4)NCCO)C(O)=C3C2=O)C11OCCO1,463.15,14.957322
OC1=C(N2CCN(CC2)C2=NC3=C(O2)C=CC=C3)C(=O)C2=CC=CC=C2C1=O,463.15,12.85298
O=C1NCCN1CC1=CC(=O)C(OCC2=CC=CC=C2)=CN1CC1=CC=CC=C1,463.15,12.454193
CC1=CC=CC(C)=C1NC(=O)N(C1CCN(CCC2CCOC3=C2C=CC=C3)CC1)C1=CC=CC=C1,463.15,14.527645
NC1=C2N=CN(C3COC(CO)C3CO)C2=NC=N1,463.15,71.510574
CNCC1CN(C2=CC=CC=C2)C2=C(O1)C=CC=C2,463.15,13.844666
OC(=O)C1CN(CC2CN(C(=O)O2)C2=CC=C(C=C2)C#N)CCN1CC1=CC=CC=C1,463.15,18.852003
CN1CCC(=CC1)C1=CNC2=CC=C(NC(=O)C3=CC=CO3)C=C12,463.15,26.006315
CC(C)(C)OC(=O)N1C=C(C=O)C2=CC(=NC=C12)N1C=NC=N1,463.15,47.26103
CCOC(=O)C1=CC=C(CNC(=O)C2=CN(C=C2)C2=CC3=C(CCC4=C3N(O)C(=O)C(=O)N4)CC2)C=C1,463.15,12.884037
CC1=CC=C(C=C1)C(O)=O,463.15,13.203569
COC1=CC=C2C3CNCC4=C3C(CC2=C1OC)=CC=C4,463.15,12.188525
C[C@H](NC1=NN=C(CC2=CC=NC=C2)C2=CC=CC=C12)C1=CC=CC=C1,463.15,-1.029723
CC(C)(C)CC(C)(C)N,463.15,75.19745
OCCCCC(C1=CNC2=CC=CC=C12)C1=CNC2=CC=CC=C12,463.15,27.336765
N1C2=CC=CC=C2C2=C1C=CC=C2,463.15,27.195679
CN(CC1=CC=CN=C1)C1=CC=CC(OC2=CC(=O)NC3=CC=CC=C23)=C1,463.15,15.641228
CCOC(=O)CNC1=CN=C(N=C1)C1=CC(=C(O)C=C1)C12CC3CC(CC(C3)C1)C2,463.15,14.245805
O=C1C(CC2=CC=CN=C2)=CN2C3=C(C=CC=C3)C3=C2C1=NC=C3,463.25,21.256222
COC(=O)C1=CC2=C3C(CO)CN(C(=O)OC(C)(C)C)C3=CC=C2N1,463.35,54.761868
NC(C(O)=O)C1=C(O)C=CC=C1,463.65,17.528193
NC1=C(C(CC(O)=O)=CC=C1)C1=CC=CC=C1,463.65,23.75301
OCC1C(O)C(O)C(O)CN1C=CCC1=CC(CC=CN2CC(O)C(O)C(O)C2CO)=CC=C1,463.65,26.401836
CC(C)(C)C1=CC=C(C=C1)C1=CCN(CCCN2CCCC2)CC1,463.65,21.55465
COC(=O)CCNC(=O)N[C@H]1CCN(C1=O)C1=CC=C(C=NNOC(=O)N(C)C)C=C1,463.65,18.978338
CN(CCNC1=NN2C(C=C1)=NC=C2C1=CC=C(C=C1)C(N)=O)C(=O)OC(C)(C)C,463.65,15.357698
OC1=CC(=O)OC2=CC(OCCCOC3=CC=CC=C3)=CC=C12,464.15,10.928599
ON=C(C(O)=O)C1=NC(NC=O)=CC=C1,464.15,29.117174
CC(C)C1CCC(C)(N)CC1,464.15,64.42935
CN(CCC1=CC=CC=C1)C(=O)CN1C=C(C=CC(O)=O)C2=CC(OCC3=CC=CC=C3)=CC=C12,464.15,22.692913
CC1=C(C=CC=C1)C(=O)NC1CCN(CCC(C2=CC=CC=C2)C2=CC=CC=C2)CC1,464.15,11.476564
COC1=CC=C(NC(=NC(=NC2=CC=CC=C2)N2CCCCC2C)C2=C(C)C=CC=C2C)C=C1,464.15,18.179012
COC1=CC=C2C=C(CC(=O)OCC(O)=O)C=CC2=C1,464.15,2.9564807
OC(=O)C1=C(OCC2=CC=CC=C2)C(=O)N2CCN(CC3=CC=CC=C3)C2=N1,464.15,18.223679
OC1=CC=C(OC2=CC=C(C=C2)C(=O)CCC(=O)NCC2=CC=CN=C2)C=C1,464.15,15.601358
COC1=CC=C2C[C@@](C)(N(CC2=C1)C(=O)OC(C)(C)C)C(O)=O,464.15,12.197987
CC(C)(CC1=CC=CC=C1)NCC(O)C1=CC(CO)=CC(OCC2=CC=CC=C2)=C1,464.65,26.729118
CCC1=NC2=C(C)C=C(C)N=C2N1CC1=CC2=C(NC3=C(CC2)C=CC=C3)C=C1,464.65,11.56485
COC1=C(NC(=O)NC2=C(C)C=CC=C2)C=CC(CC(=O)NC2=CN=C(CCC(O)=O)C=C2)=C1,464.65,13.214002
CCOC1=C(C=CC=C1)C1=CC2=C(C3=C(N2)C=CC(O)=C3)C2=C1C(=O)NC2=O,464.65,17.363028
CCOC(=O)C1=C(NC(=N1)C1=CC=C(O)C=C1)N=NN(C)C,465.15,20.851173
ON=C(C#N)C1=NC=CN=C1,465.15,41.42961
OCC1=CC=CC(=C1)N1N=C(N=C1C1=CC=CC=C1)C(O)=O,465.15,24.244385
CC1=C(CC(O)=O)C2=CC(OCC3=NC4=CC=CC=C4C=C3)=CC=C2C1=CC1=CC=C(OCC2=NC3=CC=CC=C3C=C2)C=C1,465.15,14.873255
CN1C(=O)C=C(C[C@H](N)C(O)=O)C1=O,465.15,63.062828
COC1=CC=C(C=C1)C(O)CN1CCC(=CC1)C1=NNC(=O)CN1,465.15,21.34784
CC1=CC=C(C=O)C=C1,465.15,22.771084
C[C@H](N1CC[C@@H](NC(=O)OCC2C3=CC=CC=C3C3=C2C=CC=C3)C1=O)C(O)=O,465.15,27.831205
CC1=NC2=CC=CC=C2C(=C1)C(O)C1=CC=CC=C1,465.15,10.079296
COC1=C2O[C@@H](CN3CCC(=CC3)C3=CNC4=CC=CC=C34)CCC2=CC=C1,465.15,14.37154
CN1CCN(CC2=C(C=C(C=C2)C(=O)NC2=CC(NC3=NC=CC(=N3)C3=CC=CN=C3)=C(C)C=C2)C#N)CC1,465.15,10.207974
CN1CCC(=CC1)C1=CNC2=CC=C(NC(C)=O)N=C12,465.35,38.012756
OCC1=CC=C(C=C1)C1NC(=O)NC1=O,465.65,23.000362
CN(C)\C=C\C(=O)C1=CC=CN1,465.65,70.999695
CN(CCC1=CC=CC=C1)C(=O)CN1C=C(C=CC(O)=O)C2=CC=CC(OCC3=CC=CC=C3)=C12,465.65,26.873207
NC(C(O)=O)C1=C(C=C(C=C1)C(O)=O)C1=CC=CO1,465.65,12.218602
OC1=C(O)C(OC1=O)(C1=CC=CC=C1)C1=CC=CC=C1,465.65,26.910406
O=[N+](OCC1(CO[N+]([O-])=O)CCC1(CO[N+]([O-])=O)CO[N+]([O-])=O)[O-],465.95,71.7767
ON=C(CCCN1CCCCC1)C1=CC2=C(C=C1)C1=CC=C(C=C1C2)C(CCCN1CCCCC1)=NO,466.15,15.98053
COC1(CN[C@@H](C1)C(O)=O)OC,466.15,75.311646
CCOC(=O)N1CCN(CC1)C1=CC(=O)C2=C(C=CC=N2)C1=O,466.15,20.82766
CC(C)NC(=O)N1CC2=C(CC1C(O)=O)N(CC1=CC=CC=C1)C(=N2)C(=O)C1=CC=CC=C1,466.15,18.304811
CC1=C(N2CC2)C(=O)C2=C(N3CCCC3=N2)C1=O,466.15,70.000244
COC(=O)NN([C@H]1[C@H](O)C(C)(C)OC2=C1C=C(C=C2)C#N)C(C)=O,466.15,11.750624
OC[C@H]1O[C@@H](OC2=CC=C3C=C(C=O)C=CC3=C2)[C@H](O)[C@@H](O)[C@H]1O,466.15,4.1090293
CC(C)(C)OC(=O)N(C1=CC=NC=C1)C1=CC=C(O)C=C1,466.15,19.749294
CC(C)[C@@H](CN[C@@H](CC1=CC=CC=C1)C(O)=O)NC(=O)OC(C)(C)C,466.15,27.837852
CC(=O)NC1CCC2=C(C)C=CC(N)=C2C1=O,466.15,14.534866
OC(=O)C1=C(NC2=CC=NC=C2)C2=CC=CC=C2N1,466.15,26.25692
COC(=O)[C@@](CC1=CC=CN=C1)(C#N)[C@H](C1=CC=CC2=CC=CC=C12)C1=C(OC)C=CC=C1,466.15,13.698143
NC1=NC=NC2=C1N=C(C#CC1=CC=CC3=CC=CC=C13)N2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,466.15,17.74358
O=C(NCCN1CCNC1=O)N=NC(=O)NCCN1CCNC1=O,466.15,67.609375
